product_id,category,color1,color2,color3,color4,color5
267,T-shirt/top|Pullover|Shirt,Dark Gray,Silver,Tan,Thistle,Rosy Brown
268,T-shirt/top|Pullover|Shirt,Silver,Tan,Thistle,Light Gray,Dark Gray
269,T-shirt/top|Pullover|Shirt,Dark Gray,Rosy Brown,Cadet Blue,Silver,Light Slate Gray
270,T-shirt/top|Pullover|Shirt,Gainsboro,Lavender,Light Gray,Powder Blue,Light Blue
271,T-shirt/top|Pullover|Shirt,Dark Gray,Silver,Lightsteel Blue,Rosy Brown,Cadet Blue
272,T-shirt/top|Pullover|Shirt,Dark Gray,Cadet Blue,Light Slate Gray,Rosy Brown,Lightsteel Blue
273,T-shirt/top|Pullover|Shirt,Light Slate Gray,Gray,Cadet Blue,Slate Gray,Dark Cyan
274,T-shirt/top|Pullover|Shirt,Dark Gray,Rosy Brown,Light Slate Gray,Cadet Blue,Gray
275,T-shirt/top|Pullover|Shirt,Rosy Brown,Tan,Dark Gray,Dark Salmon,Burly Wood
276,T-shirt/top|Pullover|Shirt,Silver,Dark Gray,Thistle,Lightsteel Blue,Tan
277,T-shirt/top|Pullover|Shirt,Indian Red,Rosy Brown,Gray,Peru,Sienna
278,T-shirt/top|Pullover|Shirt,Peru,Dark Salmon,Dark Goldenrod,Rosy Brown,Light Coral
279,T-shirt/top|Pullover|Shirt,Gray,Dim Gray,Slate Gray,Sienna,Light Slate Gray
280,T-shirt/top|Pullover|Shirt,Gainsboro,Misty Rose,Light Gray,Lavender,Antique White
281,T-shirt/top|Pullover|Shirt,Slate Gray,Light Slate Gray,Steel Blue,Gray,Dim Gray
282,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Light Slate Gray,Gray,Cadet Blue
283,T-shirt/top|Pullover|Shirt,Rosy Brown,Peru,Dark Salmon,Tan,Dark Gray
284,T-shirt/top|Pullover|Shirt,Silver,Tan,Thistle,Dark Gray,Pink
285,T-shirt/top|Pullover|Shirt,Gray,Slate Gray,Light Slate Gray,Dim Gray,Rosy Brown
286,T-shirt/top|Pullover|Shirt,Dim Gray,Gray,Slate Gray,Darkolive Green,Light Slate Gray
287,T-shirt/top|Pullover|Shirt,Gainsboro,Misty Rose,Light Gray,Lavender,Antique White
288,T-shirt/top|Pullover|Shirt,Dark Gray,Rosy Brown,Silver,Tan,Lightsteel Blue
289,T-shirt/top|Pullover|Shirt,Light Gray,Thistle,Silver,Lightsteel Blue,Gainsboro
290,T-shirt/top|Pullover|Shirt,Silver,Dark Gray,Tan,Lightsteel Blue,Thistle
291,T-shirt/top|Pullover|Shirt,Rosy Brown,Gray,Light Slate Gray,Slate Gray,Dark Gray
292,T-shirt/top|Pullover|Shirt,Light Slate Gray,Rosy Brown,Slate Gray,Gray,Dark Gray
293,T-shirt/top|Pullover|Shirt,Dark Gray,Rosy Brown,Tan,Dark Salmon,Silver
294,T-shirt/top|Pullover|Shirt,Rosy Brown,Tan,Dark Salmon,Dark Gray,Burly Wood
295,T-shirt/top|Pullover|Shirt,Dark Gray,Silver,Tan,Rosy Brown,Thistle
296,T-shirt/top|Pullover|Shirt,Silver,Dark Gray,Thistle,Lightsteel Blue,Tan
297,T-shirt/top|Pullover|Shirt,Gray,Rosy Brown,Light Slate Gray,Slate Gray,Dark Gray
298,T-shirt/top|Pullover|Shirt,Light Slate Gray,Rosy Brown,Slate Gray,Gray,Dark Gray
299,T-shirt/top|Pullover|Shirt,Gray,Light Slate Gray,Slate Gray,Rosy Brown,Dim Gray
300,T-shirt/top|Pullover|Shirt,Gray,Slate Gray,Light Slate Gray,Dim Gray,Steel Blue
301,T-shirt/top|Pullover|Shirt,Dark Gray,Silver,Tan,Lightsteel Blue,Thistle
302,T-shirt/top|Pullover|Shirt,Silver,Tan,Dark Gray,Burly Wood,Thistle
303,T-shirt/top|Pullover|Shirt,Dark Gray,Rosy Brown,Tan,Silver,Dark Salmon
304,T-shirt/top|Pullover|Shirt,Light Gray,Silver,Peachpuff,Wheat,Burly Wood
305,T-shirt/top|Pullover|Shirt,Gray,Slate Gray,Light Slate Gray,Dim Gray,Rosy Brown
306,T-shirt/top|Pullover|Shirt,Tan,Dark Gray,Silver,Burly Wood,Thistle
307,T-shirt/top|Pullover|Shirt,Silver,Thistle,Lightsteel Blue,Dark Gray,Light Gray
308,T-shirt/top|Pullover|Shirt,Gray,Light Slate Gray,Slate Gray,Cadet Blue,Rosy Brown
309,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Dark Salmon,Light Coral,Tan
310,T-shirt/top|Pullover|Shirt,Silver,Lightsteel Blue,Dark Gray,Thistle,Sky Blue
311,T-shirt/top|Pullover|Shirt,Dim Gray,Gray,Slate Gray,Dark Slate Gray,Teal
312,T-shirt/top|Pullover|Shirt,Silver,Dark Gray,Tan,Thistle,Lightsteel Blue
313,T-shirt/top|Pullover|Shirt,Gray,Slate Gray,Light Slate Gray,Rosy Brown,Dim Gray
314,T-shirt/top|Pullover|Shirt,Pale Violet Red,Hot Pink,Orchids,Deep Pink,Medium Violet Red
315,T-shirt/top|Pullover|Shirt,Silver,Dark Gray,Tan,Thistle,Burly Wood
316,T-shirt/top|Pullover|Shirt,Gainsboro,Light Gray,Lavender,Misty Rose,Powder Blue
317,T-shirt/top|Pullover|Shirt,Dark Gray,Tan,Silver,Rosy Brown,Burly Wood
318,T-shirt/top|Pullover|Shirt,Dark Gray,Silver,Rosy Brown,Tan,Lightsteel Blue
319,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Gray,Light Slate Gray,Cadet Blue
320,T-shirt/top|Pullover|Shirt,Light Gray,Gainsboro,Powder Blue,Light Blue,Lavender
321,T-shirt/top|Pullover|Shirt,Rosy Brown,Gray,Peru,Light Slate Gray,Dark Salmon
322,T-shirt/top|Pullover|Shirt,Light Coral,Rosy Brown,Dark Salmon,Pale Violet Red,Salmon
323,T-shirt/top|Pullover|Shirt,Dark Slate Gray,Dim Gray,Darkolive Green,Teal,Gray
324,T-shirt/top|Pullover|Shirt,Silver,Light Gray,Lightsteel Blue,Light Blue,Thistle
325,T-shirt/top|Pullover|Shirt,Dark Gray,Rosy Brown,Light Slate Gray,Cadet Blue,Gray
326,T-shirt/top|Pullover|Shirt,Silver,Light Gray,Thistle,Gainsboro,Lightsteel Blue
327,T-shirt/top|Pullover|Shirt,Gainsboro,Misty Rose,Lavender,Antique White,Linen
328,T-shirt/top|Pullover|Shirt,Dark Gray,Cadet Blue,Rosy Brown,Light Slate Gray,Silver
329,T-shirt/top|Pullover|Shirt,Slate Gray,Steel Blue,Light Slate Gray,Gray,Dim Gray
330,T-shirt/top|Pullover|Shirt,Light Gray,Gainsboro,Misty Rose,Lavender,Peachpuff
331,T-shirt/top|Pullover|Shirt,Silver,Dark Gray,Lightsteel Blue,Thistle,Sky Blue
332,T-shirt/top|Pullover|Shirt,Pale Violet Red,Indian Red,Light Coral,Hot Pink,Salmon
333,T-shirt/top|Pullover|Shirt,Dark Gray,Rosy Brown,Cadet Blue,Silver,Light Slate Gray
334,T-shirt/top|Pullover|Shirt,Dim Gray,Gray,Slate Gray,Light Slate Gray,Teal
335,T-shirt/top|Pullover|Shirt,Silver,Thistle,Lightsteel Blue,Light Gray,Dark Gray
336,T-shirt/top|Pullover|Shirt,Rosy Brown,Gray,Dark Gray,Dark Salmon,Peru
337,T-shirt/top|Pullover|Shirt,Rosy Brown,Gray,Light Slate Gray,Slate Gray,Peru
338,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Tan,Dark Salmon,Silver
339,T-shirt/top|Pullover|Shirt,Rosy Brown,Gray,Peru,Light Slate Gray,Dark Salmon
340,T-shirt/top|Pullover|Shirt,Rosy Brown,Gray,Peru,Dark Salmon,Light Slate Gray
341,T-shirt/top|Pullover|Shirt,Gray,Light Slate Gray,Slate Gray,Cadet Blue,Rosy Brown
342,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Salmon,Peru,Light Coral,Dark Gray
343,T-shirt/top|Pullover|Shirt,Gainsboro,Misty Rose,Antique White,Lavender,Linen
344,T-shirt/top|Pullover|Shirt,Dark Salmon,Rosy Brown,Light Coral,Salmon,Light Salmon
345,T-shirt/top|Pullover|Shirt,Gray,Slate Gray,Light Slate Gray,Dim Gray,Cadet Blue
346,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Dark Salmon,Tan,Light Coral
347,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Salmon,Light Coral,Dark Gray,Tan
348,T-shirt/top|Pullover|Shirt,Gray,Light Slate Gray,Slate Gray,Rosy Brown,Dim Gray
349,T-shirt/top|Pullover|Shirt,Sienna,Saddle Brown,Brown,Dim Gray,Firebrick
350,T-shirt/top|Pullover|Shirt,Dark Gray,Silver,Rosy Brown,Lightsteel Blue,Tan
351,T-shirt/top|Pullover|Shirt,Rosy Brown,Gray,Dark Salmon,Peru,Dark Gray
352,T-shirt/top|Pullover|Shirt,Linen,Misty Rose,White Smoke,Antique White,Lavender Blush
353,T-shirt/top|Pullover|Shirt,Dark Gray,Silver,Lightsteel Blue,Tan,Rosy Brown
354,T-shirt/top|Pullover|Shirt,Dark Gray,Rosy Brown,Silver,Tan,Lightsteel Blue
355,T-shirt/top|Pullover|Shirt,Silver,Lightsteel Blue,Thistle,Dark Gray,Light Gray
356,T-shirt/top|Pullover|Shirt,Dark Gray,Silver,Rosy Brown,Tan,Lightsteel Blue
357,T-shirt/top|Pullover|Shirt,Dark Gray,Silver,Rosy Brown,Tan,Lightsteel Blue
358,T-shirt/top|Pullover|Shirt,Dim Gray,Gray,Slate Gray,Light Slate Gray,Teal
359,T-shirt/top|Pullover|Shirt,Rosy Brown,Gray,Light Slate Gray,Slate Gray,Dark Gray
360,T-shirt/top|Pullover|Shirt,Gray,Light Slate Gray,Rosy Brown,Slate Gray,Cadet Blue
361,T-shirt/top|Pullover|Shirt,Dim Gray,Slate Gray,Steel Blue,Gray,Light Slate Gray
362,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Light Slate Gray,Cadet Blue,Gray
363,T-shirt/top|Pullover|Shirt,Lightsteel Blue,Thistle,Silver,Dark Gray,Sky Blue
364,T-shirt/top|Pullover|Shirt,Gray,Cadet Blue,Light Slate Gray,Slate Gray,Dark Cyan
365,T-shirt/top|Pullover|Shirt,Peachpuff,Wheat,Bisque,Gainsboro,Moccasin
366,T-shirt/top|Pullover|Shirt,Dark Gray,Tan,Rosy Brown,Silver,Burly Wood
367,T-shirt/top|Pullover|Shirt,Light Gray,Light Blue,Lightsteel Blue,Powder Blue,Silver
368,T-shirt/top|Pullover|Shirt,Gray,Dim Gray,Slate Gray,Light Slate Gray,Rosy Brown
369,T-shirt/top|Pullover|Shirt,Silver,Lightsteel Blue,Thistle,Dark Gray,Light Gray
370,T-shirt/top|Pullover|Shirt,Dark Gray,Silver,Lightsteel Blue,Thistle,Sky Blue
371,T-shirt/top|Pullover|Shirt,Light Slate Gray,Slate Gray,Steel Blue,Gray,Cornflower Blue
372,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Light Slate Gray,Cadet Blue,Gray
373,T-shirt/top|Pullover|Shirt,Gray,Slate Gray,Light Slate Gray,Dim Gray,Steel Blue
374,T-shirt/top|Pullover|Shirt,Gray,Rosy Brown,Light Slate Gray,Slate Gray,Dim Gray
375,T-shirt/top|Pullover|Shirt,Tan,Dark Gray,Silver,Burly Wood,Dark Khaki
376,T-shirt/top|Pullover|Shirt,Dark Gray,Rosy Brown,Cadet Blue,Light Slate Gray,Silver
377,T-shirt/top|Pullover|Shirt,Dark Gray,Silver,Tan,Thistle,Lightsteel Blue
378,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Light Slate Gray,Cadet Blue,Gray
379,T-shirt/top|Pullover|Shirt,Dark Slate Gray,Dim Gray,Darkolive Green,Teal,Gray
380,T-shirt/top|Pullover|Shirt,Tan,Burly Wood,Dark Khaki,Dark Salmon,Dark Gray
381,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Dark Salmon,Gray,Tan
382,T-shirt/top|Pullover|Shirt,Dark Salmon,Light Coral,Salmon,Rosy Brown,Light Salmon
383,T-shirt/top|Pullover|Shirt,Dark Slate Gray,Dim Gray,Dark Slate Blue,Darkolive Green,Teal
384,T-shirt/top|Pullover|Shirt,Rosy Brown,Light Slate Gray,Gray,Dark Gray,Slate Gray
385,T-shirt/top|Pullover|Shirt,Light Gray,Gainsboro,Silver,Light Blue,Powder Blue
386,T-shirt/top|Pullover|Shirt,Silver,Dark Gray,Tan,Thistle,Lightsteel Blue
387,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Gray,Light Slate Gray,Cadet Blue
388,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Salmon,Dark Gray,Light Coral,Tan
389,T-shirt/top|Pullover|Shirt,Gray,Light Slate Gray,Slate Gray,Dim Gray,Rosy Brown
390,T-shirt/top|Pullover|Shirt,Tan,Dark Khaki,Burly Wood,Dark Salmon,Dark Gray
391,T-shirt/top|Pullover|Shirt,Rosy Brown,Pale Violet Red,Light Slate Gray,Dark Gray,Gray
392,T-shirt/top|Pullover|Shirt,Dark Gray,Silver,Lightsteel Blue,Thistle,Tan
393,T-shirt/top|Pullover|Shirt,Gray,Rosy Brown,Sienna,Dim Gray,Indian Red
394,T-shirt/top|Pullover|Shirt,Light Slate Gray,Cadet Blue,Slate Gray,Dark Gray,Gray
395,T-shirt/top|Pullover|Shirt,Dark Gray,Rosy Brown,Cadet Blue,Light Slate Gray,Gray
396,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Tan,Silver,Dark Salmon
397,T-shirt/top|Pullover|Shirt,Gray,Light Slate Gray,Slate Gray,Cadet Blue,Rosy Brown
398,T-shirt/top|Pullover|Shirt,Light Gray,Gainsboro,Silver,Thistle,Pink
399,T-shirt/top|Pullover|Shirt,Silver,Thistle,Light Gray,Lightsteel Blue,Tan
400,T-shirt/top|Pullover|Shirt,Wheat,Peachpuff,Navajo White,Moccasin,Pale Goldenrod
401,T-shirt/top|Pullover|Shirt,Gainsboro,Lavender,Misty Rose,Light Gray,Linen
402,T-shirt/top|Pullover|Shirt,Gainsboro,Misty Rose,Light Gray,Lavender,Antique White
403,T-shirt/top|Pullover|Shirt,Gray,Slate Gray,Light Slate Gray,Dim Gray,Cadet Blue
404,T-shirt/top|Pullover|Shirt,Rosy Brown,Plum,Dark Gray,Pale Violet Red,Light Slate Gray
405,T-shirt/top|Pullover|Shirt,Silver,Tan,Dark Gray,Burly Wood,Thistle
406,T-shirt/top|Pullover|Shirt,Light Gray,Gainsboro,Silver,Light Blue,Thistle
407,T-shirt/top|Pullover|Shirt,Rosy Brown,Gray,Dark Gray,Light Slate Gray,Cadet Blue
408,T-shirt/top|Pullover|Shirt,Gray,Dim Gray,Slate Gray,Light Slate Gray,Rosy Brown
409,T-shirt/top|Pullover|Shirt,Dark Gray,Rosy Brown,Tan,Silver,Dark Sea Green
410,T-shirt/top|Pullover|Shirt,Gray,Light Slate Gray,Slate Gray,Rosy Brown,Cadet Blue
411,T-shirt/top|Pullover|Shirt,Silver,Lightsteel Blue,Thistle,Dark Gray,Sky Blue
412,T-shirt/top|Pullover|Shirt,Light Gray,Silver,Thistle,Gainsboro,Light Blue
413,T-shirt/top|Pullover|Shirt,Gray,Light Slate Gray,Slate Gray,Dim Gray,Cadet Blue
414,T-shirt/top|Pullover|Shirt,Gray,Cadet Blue,Light Slate Gray,Slate Gray,Dark Cyan
415,T-shirt/top|Pullover|Shirt,Dark Gray,Tan,Rosy Brown,Silver,Burly Wood
416,T-shirt/top|Pullover|Shirt,Gray,Rosy Brown,Light Slate Gray,Slate Gray,Dim Gray
417,T-shirt/top|Pullover|Shirt,Gray,Light Slate Gray,Slate Gray,Rosy Brown,Dim Gray
418,T-shirt/top|Pullover|Shirt,Rosy Brown,Gray,Light Slate Gray,Slate Gray,Dark Gray
419,T-shirt/top|Pullover|Shirt,Rosy Brown,Light Slate Gray,Gray,Slate Gray,Dark Gray
420,T-shirt/top|Pullover|Shirt,Tan,Dark Gray,Burly Wood,Silver,Rosy Brown
421,T-shirt/top|Pullover|Shirt,Silver,Tan,Thistle,Light Gray,Burly Wood
422,T-shirt/top|Pullover|Shirt,Silver,Lightsteel Blue,Thistle,Light Gray,Light Blue
423,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Cadet Blue,Gray,Light Slate Gray
424,T-shirt/top|Pullover|Shirt,Dark Slate Gray,Dim Gray,Darkolive Green,Teal,Gray
425,T-shirt/top|Pullover|Shirt,Dark Gray,Cadet Blue,Rosy Brown,Light Slate Gray,Gray
426,T-shirt/top|Pullover|Shirt,Gray,Rosy Brown,Indian Red,Sienna,Light Slate Gray
427,T-shirt/top|Pullover|Shirt,Gainsboro,Lavender,Light Gray,Powder Blue,Light Blue
428,T-shirt/top|Pullover|Shirt,Tan,Dark Gray,Burly Wood,Silver,Dark Salmon
429,T-shirt/top|Pullover|Shirt,Light Gray,Gainsboro,Silver,Light Blue,Thistle
430,T-shirt/top|Pullover|Shirt,Silver,Dark Gray,Tan,Thistle,Lightsteel Blue
431,T-shirt/top|Pullover|Shirt,Light Slate Gray,Cadet Blue,Gray,Dark Gray,Rosy Brown
432,T-shirt/top|Pullover|Shirt,Gray,Dim Gray,Slate Gray,Darkolive Green,Sienna
433,T-shirt/top|Pullover|Shirt,Dark Gray,Tan,Rosy Brown,Silver,Burly Wood
434,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Dark Salmon,Tan,Light Coral
435,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Tan,Dark Salmon,Silver
436,T-shirt/top|Pullover|Shirt,Dark Gray,Silver,Lightsteel Blue,Thistle,Tan
437,T-shirt/top|Pullover|Shirt,Rosy Brown,Gray,Light Slate Gray,Pale Violet Red,Slate Gray
438,T-shirt/top|Pullover|Shirt,Dark Gray,Light Slate Gray,Cornflower Blue,Rosy Brown,Cadet Blue
439,T-shirt/top|Pullover|Shirt,Silver,Dark Gray,Tan,Thistle,Lightsteel Blue
440,T-shirt/top|Pullover|Shirt,Light Gray,Gainsboro,Lavender,Thistle,Light Blue
441,T-shirt/top|Pullover|Shirt,Gainsboro,Light Gray,Misty Rose,Lavender,Antique White
442,T-shirt/top|Pullover|Shirt,Dark Slate Gray,Dim Gray,Darkolive Green,Teal,Gray
443,T-shirt/top|Pullover|Shirt,White Smoke,Linen,Alice Blue,Lavender Blush,Ghost White
444,T-shirt/top|Pullover|Shirt,Light Gray,Gainsboro,Misty Rose,Peachpuff,Pink
445,T-shirt/top|Pullover|Shirt,Peru,Chocolate,Salmon,Indian Red,Coral
446,T-shirt/top|Pullover|Shirt,Silver,Tan,Dark Gray,Thistle,Burly Wood
447,T-shirt/top|Pullover|Shirt,Dark Gray,Silver,Tan,Burly Wood,Rosy Brown
448,T-shirt/top|Pullover|Shirt,Tan,Dark Gray,Burly Wood,Rosy Brown,Dark Salmon
449,T-shirt/top|Pullover|Shirt,Silver,Dark Gray,Thistle,Lightsteel Blue,Tan
450,T-shirt/top|Pullover|Shirt,Dim Gray,Gray,Slate Gray,Light Slate Gray,Darkolive Green
451,T-shirt/top|Pullover|Shirt,Gray,Light Slate Gray,Slate Gray,Rosy Brown,Dim Gray
452,T-shirt/top|Pullover|Shirt,Light Salmon,Sandy Brown,Dark Salmon,Coral,Salmon
453,T-shirt/top|Pullover|Shirt,Dim Gray,Gray,Slate Gray,Darkolive Green,Sienna
454,T-shirt/top|Pullover|Shirt,Dim Gray,Dark Slate Gray,Gray,Slate Gray,Teal
455,T-shirt/top|Pullover|Shirt,Lavender,Gainsboro,Misty Rose,White Smoke,Linen
456,T-shirt/top|Pullover|Shirt,Light Gray,Peachpuff,Wheat,Gainsboro,Silver
457,T-shirt/top|Pullover|Shirt,Light Gray,Silver,Thistle,Gainsboro,Lightsteel Blue
458,T-shirt/top|Pullover|Shirt,Light Gray,Silver,Gainsboro,Thistle,Light Blue
459,T-shirt/top|Pullover|Shirt,Gray,Dim Gray,Slate Gray,Light Slate Gray,Teal
460,T-shirt/top|Pullover|Shirt,Dark Gray,Cadet Blue,Rosy Brown,Light Slate Gray,Silver
461,T-shirt/top|Pullover|Shirt,Light Salmon,Sandy Brown,Dark Salmon,Coral,Salmon
462,T-shirt/top|Pullover|Shirt,Tan,Burly Wood,Silver,Light Pink,Pink
463,T-shirt/top|Pullover|Shirt,Dim Gray,Gray,Slate Gray,Sienna,Light Slate Gray
464,T-shirt/top|Pullover|Shirt,Gainsboro,Misty Rose,Light Gray,Lavender,Antique White
465,T-shirt/top|Pullover|Shirt,Silver,Lightsteel Blue,Thistle,Dark Gray,Sky Blue
466,T-shirt/top|Pullover|Shirt,Dark Gray,Rosy Brown,Tan,Silver,Dark Sea Green
467,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Gray,Light Slate Gray,Dark Salmon
468,T-shirt/top|Pullover|Shirt,Rosy Brown,Gray,Dark Gray,Light Slate Gray,Dark Salmon
469,T-shirt/top|Pullover|Shirt,Light Gray,Silver,Gainsboro,Thistle,Pink
470,T-shirt/top|Pullover|Shirt,Indian Red,Light Coral,Pale Violet Red,Salmon,Rosy Brown
471,T-shirt/top|Pullover|Shirt,Dim Gray,Dark Slate Gray,Darkolive Green,Gray,Slate Gray
472,T-shirt/top|Pullover|Shirt,Dim Gray,Gray,Slate Gray,Light Slate Gray,Darkolive Green
473,T-shirt/top|Pullover|Shirt,Gray,Light Slate Gray,Rosy Brown,Slate Gray,Pale Violet Red
474,T-shirt/top|Pullover|Shirt,Light Gray,Gainsboro,Lavender,Light Blue,Misty Rose
475,T-shirt/top|Pullover|Shirt,Dark Gray,Rosy Brown,Cadet Blue,Light Slate Gray,Gray
476,T-shirt/top|Pullover|Shirt,Dark Gray,Silver,Tan,Burly Wood,Lightsteel Blue
477,T-shirt/top|Pullover|Shirt,Light Slate Gray,Gray,Slate Gray,Cadet Blue,Rosy Brown
478,T-shirt/top|Pullover|Shirt,Silver,Thistle,Dark Gray,Lightsteel Blue,Tan
479,T-shirt/top|Pullover|Shirt,Lightsteel Blue,Thistle,Light Blue,Light Gray,Silver
480,T-shirt/top|Pullover|Shirt,Dark Gray,Silver,Lightsteel Blue,Thistle,Tan
481,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Gray,Dark Salmon,Peru
482,T-shirt/top|Pullover|Shirt,Steel Blue,Light Slate Gray,Cornflower Blue,Slate Gray,Gray
483,T-shirt/top|Pullover|Shirt,Sienna,Saddle Brown,Indian Red,Olive,Darkolive Green
484,T-shirt/top|Pullover|Shirt,Silver,Dark Gray,Tan,Thistle,Lightsteel Blue
485,T-shirt/top|Pullover|Shirt,Dark Gray,Silver,Lightsteel Blue,Thistle,Tan
486,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Light Slate Gray,Gray,Cadet Blue
487,T-shirt/top|Pullover|Shirt,Light Gray,Gainsboro,Silver,Light Blue,Powder Blue
488,T-shirt/top|Pullover|Shirt,Gray,Dim Gray,Slate Gray,Darkolive Green,Sienna
489,T-shirt/top|Pullover|Shirt,Silver,Lightsteel Blue,Thistle,Dark Gray,Light Gray
490,T-shirt/top|Pullover|Shirt,Light Slate Gray,Slate Gray,Steel Blue,Gray,Cadet Blue
491,T-shirt/top|Pullover|Shirt,Rosy Brown,Gray,Light Slate Gray,Dark Gray,Slate Gray
492,T-shirt/top|Pullover|Shirt,Dark Slate Gray,Dim Gray,Darkolive Green,Teal,Gray
493,T-shirt/top|Pullover|Shirt,Dark Gray,Rosy Brown,Tan,Silver,Cadet Blue
494,T-shirt/top|Pullover|Shirt,Gray,Slate Gray,Light Slate Gray,Rosy Brown,Dim Gray
495,T-shirt/top|Pullover|Shirt,Gray,Slate Gray,Light Slate Gray,Dim Gray,Cadet Blue
496,T-shirt/top|Pullover|Shirt,Gray,Light Slate Gray,Slate Gray,Rosy Brown,Dim Gray
497,T-shirt/top|Pullover|Shirt,White Smoke,Alice Blue,Lavender Blush,Ghost White,Linen
498,T-shirt/top|Pullover|Shirt,Light Slate Gray,Rosy Brown,Slate Gray,Gray,Dark Gray
499,T-shirt/top|Pullover|Shirt,Cornflower Blue,Light Slate Gray,Dark Gray,Cadet Blue,Deepsky Blue
500,T-shirt/top|Pullover|Shirt,Indian Red,Light Coral,Pale Violet Red,Rosy Brown,Salmon
501,T-shirt/top|Pullover|Shirt,Gray,Slate Gray,Dim Gray,Light Slate Gray,Rosy Brown
502,T-shirt/top|Pullover|Shirt,Silver,Thistle,Dark Gray,Lightsteel Blue,Tan
503,T-shirt/top|Pullover|Shirt,Dark Slate Gray,Dim Gray,Darkolive Green,Teal,Gray
504,T-shirt/top|Pullover|Shirt,Gainsboro,Misty Rose,Lavender,Antique White,Linen
505,T-shirt/top|Pullover|Shirt,Light Slate Gray,Gray,Slate Gray,Cadet Blue,Rosy Brown
506,T-shirt/top|Pullover|Shirt,White Smoke,Linen,Alice Blue,Lavender Blush,Ghost White
507,T-shirt/top|Pullover|Shirt,Dark Salmon,Rosy Brown,Light Coral,Salmon,Light Salmon
508,T-shirt/top|Pullover|Shirt,Light Gray,Gainsboro,Silver,Thistle,Pink
509,T-shirt/top|Pullover|Shirt,Gainsboro,Light Gray,Lavender,Powder Blue,Misty Rose
510,T-shirt/top|Pullover|Shirt,Light Slate Gray,Rosy Brown,Slate Gray,Gray,Dark Gray
511,T-shirt/top|Pullover|Shirt,Dark Gray,Rosy Brown,Tan,Silver,Dark Salmon
512,T-shirt/top|Pullover|Shirt,Rosy Brown,Gray,Light Slate Gray,Dark Gray,Slate Gray
513,T-shirt/top|Pullover|Shirt,Dark Gray,Rosy Brown,Silver,Tan,Lightsteel Blue
514,T-shirt/top|Pullover|Shirt,Dark Slate Gray,Dim Gray,Darkolive Green,Teal,Gray
515,T-shirt/top|Pullover|Shirt,Light Gray,Gainsboro,Silver,Light Blue,Powder Blue
516,T-shirt/top|Pullover|Shirt,Rosy Brown,Gray,Light Slate Gray,Slate Gray,Dark Gray
517,T-shirt/top|Pullover|Shirt,Dim Gray,Gray,Slate Gray,Light Slate Gray,Dark Slate Gray
518,T-shirt/top|Pullover|Shirt,Dim Gray,Gray,Slate Gray,Light Slate Gray,Teal
519,T-shirt/top|Pullover|Shirt,Steel Blue,Light Slate Gray,Slate Gray,Cornflower Blue,Gray
520,T-shirt/top|Pullover|Shirt,Dark Gray,Rosy Brown,Silver,Lightsteel Blue,Thistle
521,T-shirt/top|Pullover|Shirt,Dark Gray,Silver,Tan,Dark Sea Green,Lightsteel Blue
522,T-shirt/top|Pullover|Shirt,Dark Gray,Rosy Brown,Tan,Silver,Cadet Blue
523,T-shirt/top|Pullover|Shirt,Dark Slate Gray,Dim Gray,Darkolive Green,Teal,Gray
524,T-shirt/top|Pullover|Shirt,Tan,Silver,Dark Gray,Burly Wood,Thistle
525,T-shirt/top|Pullover|Shirt,Gray,Rosy Brown,Peru,Indian Red,Sienna
526,T-shirt/top|Pullover|Shirt,Dim Gray,Slate Gray,Steel Blue,Gray,Light Slate Gray
527,T-shirt/top|Pullover|Shirt,Silver,Light Gray,Thistle,Tan,Lightsteel Blue
528,T-shirt/top|Pullover|Shirt,Dark Gray,Silver,Rosy Brown,Tan,Thistle
529,T-shirt/top|Pullover|Shirt,Gray,Light Slate Gray,Slate Gray,Cadet Blue,Rosy Brown
530,T-shirt/top|Pullover|Shirt,Gray,Rosy Brown,Light Slate Gray,Slate Gray,Cadet Blue
531,T-shirt/top|Pullover|Shirt,Light Gray,Silver,Thistle,Gainsboro,Lightsteel Blue
